entry_id_to,region_id_to,entry_id_from,region_id_from,overlap_start
1406,1571,852,1019,750
1406,1571,1688,132,750
1406,1571,195,43,750
1406,1571,1012,383,750
1406,1571,843,1012,750
1406,1571,1324,1132,750
1406,1571,853,1020,750
1406,1571,1635,1400,750
1406,1571,207,482,750
1406,1571,933,1080,750
1406,1571,983,1107,750
1406,1571,1770,1107,750
1406,1571,971,1120,750
1406,1571,972,1121,750
1406,1571,1146,1294,750
1406,1571,1144,1290,750
1406,1571,1826,1207,750
1406,1571,946,1129,750
1406,1571,1285,1433,750
1406,1571,1276,1150,750
1406,1571,1328,1475,750
1406,1571,1377,1532,750
1406,1571,1378,1533,750
1406,1571,224,31,750
1406,1571,1358,1512,750
1406,1571,854,554,750
1406,1571,1310,1459,750
1406,1571,775,492,750
1406,1571,485,730,750
1406,1571,535,496,750
1406,1571,714,480,750
1406,1571,760,1919,750
1406,1571,1957,983,750
1406,1571,955,992,750
1406,1571,819,996,750
1406,1571,1347,1500,750
1406,1571,1345,1522,750
1406,1571,1343,1496,750
1406,1571,649,480,750
1789,1400,1697,1626,760
1789,1400,1435,1590,760
1789,1400,1688,132,760
1789,1400,1406,1571,760
1789,1400,933,1080,760
1573,1783,933,1080,767
1573,1783,972,1121,767
1573,1783,1406,1571,767
1573,1783,1737,1943,767
1573,1783,1778,1973,767
1573,1783,1903,2032,767
1573,1783,1392,1549,767
240,45,1305,1455,775
240,45,2026,1272,775
240,45,1952,1272,775
240,45,1297,1272,775
240,45,1270,1417,775
240,45,1324,1132,775
240,45,1389,1544,775
240,45,1430,1582,775
240,45,1505,1669,775
240,45,1695,1898,775
240,45,1816,1999,775
240,45,1135,1279,775
240,45,1149,1297,775
240,45,1990,2097,775
240,45,1181,1326,775
240,45,1998,2103,775
240,45,1184,1329,775
240,45,1459,1617,775
240,45,1534,1722,775
240,45,1162,1307,775
240,45,1062,809,775
240,45,207,482,775
240,45,1176,809,775
240,45,639,499,775
240,45,1134,1278,775
240,45,1068,1316,775
240,45,1054,1195,775
240,45,1063,809,775
240,45,972,1121,775
240,45,1026,1171,775
240,45,1962,809,775
888,1044,854,554,780
888,1044,852,1019,780
888,1044,1377,1532,780
888,1044,1406,1571,780
1254,1400,1688,132,800
439,689,195,43,800
439,689,1998,2103,800
374,496,983,1107,800
1254,1400,1697,1626,800
374,496,1770,1107,800
374,496,971,1120,800
2015,2113,1406,1571,800
374,496,1149,1297,800
1254,1400,933,1080,800
374,496,946,1129,800
374,496,933,1080,800
374,496,819,996,800
2015,2113,1629,1844,800
2015,2113,1609,1826,800
374,496,972,1121,800
439,689,1945,2050,800
1254,1400,1435,1590,800
439,689,374,496,800
2015,2113,1774,1967,800
2015,2113,1776,1969,800
2015,2113,1777,1970,800
439,689,1903,2032,800
439,689,1534,1722,800
439,689,1526,1689,800
439,689,1406,1571,800
439,689,1324,1132,800
439,689,1149,1297,800
1254,1400,1406,1571,800
439,689,972,1121,800
439,689,1770,1107,800
439,689,983,1107,800
439,689,946,1129,800
439,689,819,996,800
439,689,760,1919,800
439,689,714,480,800
2015,2113,1697,1626,800
439,689,775,492,800
439,689,535,496,800
439,689,971,1120,800
439,689,649,480,800
2015,2113,1676,1550,800
2031,2133,1688,132,800
374,496,1737,1943,800
374,496,1903,2032,800
374,496,1945,2050,800
374,496,1998,2103,800
2031,2133,1406,1571,800
2031,2133,1697,1626,800
2031,2133,1594,1804,800
1499,1656,1553,1761,800
2031,2133,1609,1826,800
2031,2133,1629,1844,800
2015,2113,1779,1970,800
2015,2113,1778,1973,800
2015,2113,1822,2003,800
2015,2113,1903,2032,800
2015,2113,2031,2133,800
2015,2113,2048,2144,800
2015,2113,2092,2178,800
896,1050,1534,1722,800
2031,2133,1707,1908,800
2031,2133,1710,1911,800
2031,2133,1774,1967,800
2031,2133,1776,1969,800
2031,2133,1777,1970,800
374,496,1695,1898,800
374,496,1534,1722,800
374,496,1526,1689,800
374,496,1406,1571,800
2031,2133,933,1080,800
2031,2133,1347,1500,800
374,496,760,1919,800
374,496,714,480,800
374,496,649,480,800
374,496,775,492,800
374,496,207,482,800
374,496,195,43,800
2015,2113,1688,132,800
2015,2113,1957,983,800
2015,2113,933,1080,800
2015,2113,1378,1533,800
2015,2113,972,1121,800
2015,2113,1012,383,800
2015,2113,1826,1207,800
2015,2113,1173,1318,800
2015,2113,1358,1512,800
2031,2133,2092,2178,800
2031,2133,2048,2144,800
2031,2133,2016,2113,800
2031,2133,1903,2032,800
2031,2133,1779,1970,800
374,496,1324,1132,800
2015,2113,1276,1150,800
2015,2113,1707,1908,800
1636,1626,1406,1571,814
1636,1626,1435,1590,814
1636,1626,1254,1400,814
1636,1626,843,1012,814
1636,1626,933,1080,814
1636,1626,2030,2132,814
1636,1626,2031,2133,814
1636,1626,972,1121,814
1636,1626,1276,1150,814
1636,1626,1173,1318,814
1636,1626,2037,2137,814
1636,1626,1635,1400,814
1636,1626,1789,1400,814
1636,1626,1310,1459,814
1636,1626,2015,2113,814
1636,1626,1343,1496,814
1636,1626,1903,2032,814
1636,1626,1392,1549,814
1636,1626,1676,1550,814
1636,1626,1778,1973,814
1636,1626,1737,1943,814
1636,1626,1632,1849,814
1636,1626,1524,1687,814
1636,1626,1463,1621,814
1636,1626,1460,1618,814
1636,1626,1448,1605,814
1636,1626,1440,1597,814
1636,1626,1347,1500,814
1636,1626,2016,2113,814
1442,1598,2031,2133,830
1442,1598,224,31,830
1442,1598,1406,1571,830
1442,1598,1347,1500,830
1442,1598,933,1080,830
926,1074,775,492,842
926,1074,374,496,842
926,1074,535,496,842
926,1074,439,689,842
926,1074,207,482,842
926,1074,983,1107,842
926,1074,946,1129,842
926,1074,1903,2032,842
926,1074,1534,1722,842
926,1074,1406,1571,842
926,1074,1998,2103,842
926,1074,1149,1297,842
926,1074,972,1121,842
926,1074,1770,1107,842
926,1074,1324,1132,842
1690,1893,1697,1626,843
1690,1893,1463,1621,843
1690,1893,1460,1618,843
1690,1893,1448,1605,843
1690,1893,1440,1597,843
1690,1893,1435,1590,843
1690,1893,1406,1571,843
1690,1893,1903,2032,843
1690,1893,1975,2073,843
1690,1893,1392,1549,843
1690,1893,2015,2113,843
1690,1893,1343,1496,843
1690,1893,1778,1973,843
1690,1893,843,1012,843
1690,1893,1347,1500,843
1690,1893,933,1080,843
1690,1893,1254,1400,843
1690,1893,1632,1849,843
1690,1893,1789,1400,843
1690,1893,2037,2137,843
1690,1893,1310,1459,843
1690,1893,2016,2113,843
1690,1893,2031,2133,843
1690,1893,1635,1400,843
1250,1396,1524,1687,850
1250,1396,1697,1626,850
1250,1396,1429,1586,850
1250,1396,1392,1549,850
1250,1396,1276,1150,850
1250,1396,972,1121,850
1250,1396,933,1080,850
1250,1396,535,496,850
1250,1396,374,496,850
1250,1396,1406,1571,850
1250,1396,843,1012,850
1250,1396,1778,1973,850
1984,2093,1690,1893,850
1260,1407,1406,1571,850
1250,1396,1534,1722,850
1250,1396,2030,2132,850
1250,1396,2016,2113,850
1250,1396,2015,2113,850
1250,1396,1903,2032,850
1250,1396,1747,1953,850
1250,1396,1737,1943,850
1984,2093,1697,1626,850
1984,2093,1406,1571,850
1984,2093,933,1080,850
1250,1396,1690,1893,850
869,1031,1324,1132,855
869,1031,1063,809,855
869,1031,1998,2103,855
869,1031,1062,809,855
869,1031,406,45,855
869,1031,240,45,855
869,1031,207,482,855
869,1031,1695,1898,855
869,1031,1149,1297,855
869,1031,1534,1722,855
869,1031,1489,1647,855
869,1031,1389,1544,855
869,1031,1350,1504,855
869,1031,2026,1272,855
869,1031,1176,809,855
869,1031,1952,1272,855
869,1031,1297,1272,855
869,1031,1505,1669,855
869,1031,972,1121,855
1630,1846,1406,1571,859
1642,1856,1406,1571,870
1642,1856,1345,1522,870
1642,1856,1534,1722,870
1642,1856,1903,2032,870
1642,1856,972,1121,870
1652,1864,1903,2032,874
1652,1864,1778,1973,874
1652,1864,1737,1943,874
1652,1864,1429,1586,874
1652,1864,1392,1549,874
1652,1864,1250,1396,874
1652,1864,972,1121,874
1652,1864,933,1080,874
1652,1864,1406,1571,874
1644,1858,1534,1722,875
1644,1858,1903,2032,875
1644,1858,1737,1943,875
1644,1858,1406,1571,875
1644,1858,1250,1396,875
1644,1858,972,1121,875
1644,1858,933,1080,875
1607,1822,1903,2032,897
1607,1822,1406,1571,897
2043,2141,1406,1571,900
2043,2141,933,1080,900
2043,2141,1697,1626,900
440,654,775,492,900
440,654,439,689,900
440,654,374,496,900
440,654,535,496,900
1767,654,1406,1571,900
440,654,971,1120,900
1605,1783,1652,1864,900
1605,1783,1737,1943,900
1605,1783,1778,1973,900
813,994,1534,1722,900
440,654,972,1121,900
440,654,1406,1571,900
440,654,1534,1722,900
1767,654,374,496,900
1767,654,535,496,900
2043,2141,1690,1893,900
1605,1783,1903,2032,900
1767,654,775,492,900
1767,654,439,689,900
1767,654,971,1120,900
1767,654,972,1121,900
1605,1783,1406,1571,900
1605,1783,1392,1549,900
1767,654,1534,1722,900
1605,1783,972,1121,900
1605,1783,933,1080,900
1605,1783,1250,1396,900
1976,2074,972,1121,916
1976,2074,1250,1396,916
1976,2074,1406,1571,916
1976,2074,1737,1943,916
1976,2074,1903,2032,916
1976,2074,933,1080,916
536,773,406,45,947
536,773,1062,809,947
536,773,1063,809,947
536,773,1176,809,947
536,773,972,1121,947
536,773,1134,1278,947
536,773,1270,1417,947
536,773,1324,1132,947
536,773,207,482,947
536,773,1998,2103,947
536,773,1695,1898,947
536,773,240,45,947
536,773,1534,1722,947
536,773,1389,1544,947
1591,1801,374,496,950
1591,1801,926,1074,950
1591,1801,775,492,950
1591,1801,439,689,950
1591,1801,946,1129,950
1591,1801,972,1121,950
1591,1801,1406,1571,950
1591,1801,535,496,950
1591,1801,1534,1722,950
1648,1860,1697,1626,953
1648,1860,1406,1571,953
1648,1860,1690,1893,953
1648,1860,933,1080,953
250,546,1534,1722,960
250,546,1695,1898,960
250,546,1990,2097,960
250,546,1176,809,960
250,546,1305,1455,960
250,546,1998,2103,960
250,546,972,1121,960
250,546,1109,1255,960
250,546,1134,1278,960
250,546,1135,1279,960
250,546,1162,1307,960
250,546,1389,1544,960
250,546,1181,1326,960
250,546,1952,1272,960
250,546,2026,1272,960
250,546,207,482,960
250,546,240,45,960
250,546,406,45,960
250,546,1062,809,960
250,546,1324,1132,960
250,546,1063,809,960
1416,1574,933,1080,960
1109,1255,1305,1455,960
1109,1255,240,45,960
1109,1255,406,45,960
1109,1255,869,1031,960
1109,1255,1063,809,960
1109,1255,1176,809,960
1109,1255,972,1121,960
1109,1255,1998,2103,960
1109,1255,1990,2097,960
1109,1255,1816,1999,960
1109,1255,1068,1316,960
1109,1255,1134,1278,960
1109,1255,207,482,960
1109,1255,1135,1279,960
1109,1255,1181,1326,960
1109,1255,1324,1132,960
1109,1255,1270,1417,960
1109,1255,1952,1272,960
1109,1255,2026,1272,960
1109,1255,1695,1898,960
1109,1255,1534,1722,960
1109,1255,1505,1669,960
1109,1255,1489,1647,960
1109,1255,1430,1582,960
1109,1255,1389,1544,960
1109,1255,1162,1307,960
1416,1574,1406,1571,960
1109,1255,1062,809,960
1416,1574,1690,1893,960
1416,1574,1697,1626,960
1087,1224,933,1080,969
1087,1224,1254,1400,969
1087,1224,1789,1400,969
1087,1224,1416,1574,969
1087,1224,1435,1590,969
1087,1224,1440,1597,969
1087,1224,1406,1571,969
1087,1224,1460,1618,969
1087,1224,1697,1626,969
1087,1224,1690,1893,969
1087,1224,2043,2141,969
1087,1224,1448,1605,969
2023,2131,1776,1969,971
2023,2131,1710,1911,971
1398,1553,972,1121,971
2023,2131,1707,1908,971
2023,2131,1777,1970,971
2023,2131,1779,1970,971
2023,2131,1778,1973,971
2023,2131,1903,2032,971
2023,2131,2016,2113,971
1398,1553,1324,1132,971
1398,1553,1176,809,971
1398,1553,2026,1272,971
1398,1553,1062,809,971
1398,1553,250,546,971
1398,1553,406,45,971
1398,1553,207,482,971
1398,1553,1952,1272,971
1398,1553,1389,1544,971
1398,1553,1534,1722,971
1398,1553,1998,2103,971
1398,1553,1695,1898,971
2023,2131,1630,1846,971
1398,1553,1063,809,971
2023,2131,1629,1844,971
1398,1553,1109,1255,971
2023,2131,1594,1804,971
2023,2131,1609,1826,971
1398,1553,1134,1278,971
2023,2131,933,1080,971
2023,2131,1276,1150,971
2023,2131,1250,1396,971
2023,2131,1406,1571,971
2023,2131,1697,1626,971
1398,1553,1162,1307,971
1606,1821,1776,1969,990
1606,1821,1774,1967,990
1606,1821,2023,2131,990
1606,1821,2016,2113,990
1606,1821,933,1080,990
1606,1821,1777,1970,990
1606,1821,1779,1970,990
1606,1821,1594,1804,990
1606,1821,1609,1826,990
1606,1821,1629,1844,990
1606,1821,1707,1908,990
1606,1821,1710,1911,990
1606,1821,1406,1571,990
1520,1682,933,1080,995
1520,1682,972,1121,995
1520,1682,1250,1396,995
1520,1682,1406,1571,995
1520,1682,1737,1943,995
1520,1682,1903,2032,995
552,789,535,496,1000
552,789,439,689,1000
552,789,1406,1571,1000
552,789,1534,1722,1000
1603,1819,933,1080,1000
552,789,374,496,1000
556,793,238,537,1000
1603,1819,1406,1571,1000
2025,459,1406,1571,1000
476,724,1534,1722,1000
2038,2138,1690,1893,1000
2038,2138,1406,1571,1000
2038,2138,1347,1500,1000
1603,1819,1690,1893,1000
1603,1819,1697,1626,1000
2038,2138,224,31,1000
960,1107,1998,2103,1000
960,1107,1695,1898,1000
960,1107,1534,1722,1000
960,1107,1526,1689,1000
960,1107,1406,1571,1000
960,1107,1389,1544,1000
960,1107,2026,1272,1000
2038,2138,933,1080,1000
960,1107,1324,1132,1000
960,1107,1952,1272,1000
2025,459,2023,2131,1000
960,1107,207,482,1000
2025,459,1630,1846,1000
960,1107,535,496,1000
960,1107,775,492,1000
960,1107,374,496,1000
960,1107,1062,809,1000
960,1107,1063,809,1000
960,1107,1176,809,1000
960,1107,926,1074,1000
960,1107,946,1129,1000
960,1107,972,1121,1000
960,1107,439,689,1000
1585,1248,983,1107,1004
1585,1248,1350,1504,1004
1585,1248,1305,1455,1004
1585,1248,2026,1272,1004
1585,1248,1952,1272,1004
1585,1248,1270,1417,1004
1585,1248,1324,1132,1004
1585,1248,1184,1329,1004
1585,1248,1054,1195,1004
1585,1248,1162,1307,1004
1585,1248,1135,1279,1004
1585,1248,1134,1278,1004
1585,1248,1109,1255,1004
1585,1248,1068,1316,1004
1585,1248,972,1121,1004
1585,1248,1026,1171,1004
1585,1248,960,1107,1004
1585,1248,1181,1326,1004
1585,1248,946,1129,1004
1585,1248,1990,2097,1004
1585,1248,1063,809,1004
1585,1248,406,45,1004
1585,1248,250,546,1004
1585,1248,1816,1999,1004
1585,1248,1695,1898,1004
1585,1248,1176,809,1004
1585,1248,1505,1669,1004
1585,1248,1534,1722,1004
1585,1248,1430,1582,1004
1585,1248,1398,1553,1004
1585,1248,536,773,1004
1585,1248,1389,1544,1004
1585,1248,869,1031,1004
1585,1248,1062,809,1004
1585,1248,1489,1647,1004
1428,1585,1534,1722,1007
1428,1585,896,1050,1007
1796,1987,2038,2138,1008
1796,1987,1406,1571,1008
1775,1968,1695,1898,1010
1775,1968,406,45,1010
1775,1968,1534,1722,1010
562,480,775,492,1017
562,480,535,496,1017
562,480,374,496,1017
562,480,971,1120,1017
562,480,972,1121,1017
562,480,1406,1571,1017
562,480,1534,1722,1017
562,480,439,689,1017
1845,2010,224,31,1018
1845,2010,1406,1571,1018
1845,2010,2038,2138,1018
1614,1831,972,1121,1021
1614,1831,1250,1396,1021
1614,1831,1644,1858,1021
1614,1831,1737,1943,1021
1614,1831,1903,2032,1021
1614,1831,1534,1722,1021
1614,1831,1406,1571,1021
1560,1770,972,1121,1036
1560,1770,1644,1858,1036
1560,1770,1614,1831,1036
1560,1770,1534,1722,1036
1560,1770,1406,1571,1036
1560,1770,1250,1396,1036
1560,1770,1903,2032,1036
1560,1770,1737,1943,1036
1884,2023,1406,1571,1042
1884,2023,1697,1626,1042
1884,2023,1690,1893,1042
1055,1215,1845,2010,1050
1055,1215,1884,2023,1050
1055,1215,1903,2032,1050
1055,1215,1945,2050,1050
1055,1215,1975,2073,1050
1055,1215,1984,2093,1050
1055,1215,1822,2003,1050
1055,1215,1990,2097,1050
1055,1215,2023,2131,1050
1055,1215,2025,459,1050
1055,1215,2030,2132,1050
1055,1215,2037,2137,1050
1055,1215,2043,2141,1050
1055,1215,2056,2151,1050
1055,1215,2063,2154,1050
1055,1215,2068,2163,1050
1792,1400,1697,1626,1050
1055,1215,2016,2113,1050
1055,1215,1816,1999,1050
1079,1216,1389,1544,1050
1055,1215,1777,1970,1050
1792,1400,1087,1224,1050
1792,1400,1406,1571,1050
1792,1400,1435,1590,1050
1055,1215,1614,1831,1050
1055,1215,1629,1844,1050
1055,1215,1630,1846,1050
1055,1215,1632,1849,1050
1055,1215,1633,1850,1050
1055,1215,1642,1856,1050
1055,1215,1644,1858,1050
1055,1215,1648,1860,1050
1055,1215,1690,1893,1050
1055,1215,1695,1898,1050
1055,1215,1707,1908,1050
1055,1215,1708,1909,1050
1055,1215,1710,1911,1050
1055,1215,1737,1943,1050
1055,1215,1747,1953,1050
1055,1215,1774,1967,1050
1055,1215,1775,1968,1050
1055,1215,1776,1969,1050
1792,1400,1690,1893,1050
1055,1215,1779,1970,1050
1079,1216,1903,2032,1050
1079,1216,1350,1504,1050
1079,1216,1054,1195,1050
1079,1216,1534,1722,1050
1079,1216,1505,1669,1050
1079,1216,1489,1647,1050
1079,1216,1068,1316,1050
1079,1216,1109,1255,1050
1079,1216,1134,1278,1050
1079,1216,1135,1279,1050
1079,1216,1428,1585,1050
1079,1216,1430,1582,1050
1079,1216,1162,1307,1050
1079,1216,1181,1326,1050
1079,1216,1184,1329,1050
1079,1216,1324,1132,1050
1079,1216,1270,1417,1050
1079,1216,1952,1272,1050
1079,1216,2026,1272,1050
1079,1216,1305,1455,1050
1079,1216,1398,1553,1050
1079,1216,1026,1171,1050
1079,1216,972,1121,1050
1079,1216,983,1107,1050
1079,1216,960,1107,1050
1079,1216,1816,1999,1050
1079,1216,1775,1968,1050
1079,1216,1695,1898,1050
1079,1216,1591,1801,1050
1079,1216,406,45,1050
1079,1216,250,546,1050
1079,1216,374,496,1050
1079,1216,535,496,1050
1079,1216,775,492,1050
1079,1216,1990,2097,1050
1079,1216,439,689,1050
1079,1216,536,773,1050
1079,1216,831,1000,1050
1079,1216,869,1031,1050
1079,1216,1062,809,1050
1079,1216,1063,809,1050
1079,1216,1176,809,1050
1079,1216,896,1050,1050
1079,1216,926,1074,1050
1079,1216,946,1129,1050
1079,1216,476,724,1050
1079,1216,1406,1571,1050
1055,1215,2038,2138,1050
1055,1215,1607,1822,1050
1055,1215,1176,809,1050
1055,1215,885,1071,1050
1055,1215,896,1050,1050
1055,1215,926,1074,1050
1055,1215,946,1129,1050
1055,1215,960,1107,1050
1055,1215,983,1107,1050
1055,1215,971,1120,1050
1055,1215,972,1121,1050
1055,1215,1276,1150,1050
1055,1215,1012,383,1050
1055,1215,1026,1171,1050
1055,1215,1054,1195,1050
1055,1215,1068,1316,1050
1055,1215,1826,1207,1050
1055,1215,1079,1216,1050
1055,1215,1087,1224,1050
1055,1215,1109,1255,1050
1055,1215,1134,1278,1050
1055,1215,1135,1279,1050
1055,1215,1144,1290,1050
1055,1215,1146,1294,1050
1055,1215,1162,1307,1050
1055,1215,1173,1318,1050
1055,1215,1181,1326,1050
1055,1215,1063,809,1050
1055,1215,1062,809,1050
1055,1215,869,1031,1050
1055,1215,832,1001,1050
1055,1215,1609,1826,1050
1055,1215,195,43,1050
1055,1215,224,31,1050
1055,1215,238,537,1050
1055,1215,406,45,1050
1055,1215,250,546,1050
1055,1215,284,567,1050
1055,1215,374,496,1050
1055,1215,535,496,1050
1055,1215,440,654,1050
1055,1215,1767,654,1050
1055,1215,775,492,1050
1055,1215,1184,1329,1050
1055,1215,436,686,1050
1055,1215,459,705,1050
1055,1215,476,724,1050
1055,1215,485,730,1050
1055,1215,500,746,1050
1055,1215,536,773,1050
1055,1215,552,789,1050
1055,1215,556,793,1050
1055,1215,562,480,1050
1055,1215,649,480,1050
1055,1215,576,811,1050
1055,1215,760,1919,1050
1055,1215,831,1000,1050
1055,1215,439,689,1050
1055,1215,1324,1132,1050
1055,1215,819,996,1050
1055,1215,1254,1400,1050
1055,1215,1406,1571,1050
1055,1215,1416,1574,1050
1055,1215,1430,1582,1050
1055,1215,1594,1804,1050
1055,1215,1250,1396,1050
1055,1215,1428,1585,1050
1055,1215,1429,1586,1050
1055,1215,1435,1590,1050
1055,1215,1440,1597,1050
1055,1215,1448,1605,1050
1055,1215,1460,1618,1050
1055,1215,1463,1621,1050
1055,1215,1697,1626,1050
1055,1215,1469,1627,1050
1055,1215,1489,1647,1050
1055,1215,1499,1656,1050
1055,1215,2094,1656,1050
1055,1215,1591,1801,1050
1055,1215,1560,1770,1050
1055,1215,1553,1761,1050
1055,1215,1534,1722,1050
1055,1215,1526,1689,1050
1055,1215,1524,1687,1050
1055,1215,1398,1553,1050
1055,1215,1520,1682,1050
1055,1215,2040,1673,1050
1055,1215,2032,1673,1050
1055,1215,1928,1673,1050
1055,1215,1907,1673,1050
1055,1215,1905,1673,1050
1055,1215,1505,1669,1050
1055,1215,2111,1673,1050
1055,1215,1676,1550,1050
1055,1215,1603,1819,1050
1055,1215,1347,1500,1050
1055,1215,1350,1504,1050
1055,1215,1305,1455,1050
1055,1215,1310,1459,1050
1055,1215,1606,1821,1050
1055,1215,1328,1475,1050
1055,1215,2026,1272,1050
1055,1215,1389,1544,1050
1055,1215,1952,1272,1050
1055,1215,1293,1444,1050
1055,1215,1285,1433,1050
1055,1215,1270,1417,1050
1055,1215,1260,1407,1050
1055,1215,1792,1400,1050
1055,1215,1789,1400,1050
1055,1215,1377,1532,1050
1694,1897,1697,1626,1054
1694,1897,1648,1860,1054
1694,1897,1632,1849,1054
1694,1897,1460,1618,1054
1694,1897,1603,1819,1054
1694,1897,1690,1893,1054
1694,1897,2037,2137,1054
1694,1897,1440,1597,1054
1694,1897,1435,1590,1054
1694,1897,1406,1571,1054
1694,1897,1310,1459,1054
1694,1897,1792,1400,1054
1694,1897,1789,1400,1054
1694,1897,1884,2023,1054
1694,1897,1975,2073,1054
1694,1897,2043,2141,1054
1694,1897,1984,2093,1054
1694,1897,2016,2113,1054
1694,1897,1254,1400,1054
1694,1897,1087,1224,1054
1694,1897,1055,1215,1054
1694,1897,1448,1605,1054
1694,1897,1416,1574,1054
2029,2126,1607,1822,1058
2029,2126,1055,1215,1058
2029,2126,1708,1909,1058
2029,2126,1406,1571,1058
2029,2126,1429,1586,1058
2029,2126,2016,2113,1058
2029,2126,1903,2032,1058
2029,2126,1747,1953,1058
2029,2126,1737,1943,1058
2029,2126,1697,1626,1058
2029,2126,1520,1682,1058
2029,2126,972,1121,1058
2029,2126,1250,1396,1058
1443,1599,1260,1407,1062
1443,1599,1087,1224,1062
1443,1599,1347,1500,1062
1443,1599,1406,1571,1062
1443,1599,1697,1626,1062
1443,1599,2038,2138,1062
1443,1599,1055,1215,1062
841,1010,374,496,1073
841,1010,983,1107,1073
841,1010,439,689,1073
841,1010,1695,1898,1073
841,1010,1534,1722,1073
841,1010,1324,1132,1073
841,1010,1079,1216,1073
841,1010,1055,1215,1073
841,1010,535,496,1073
841,1010,960,1107,1073
841,1010,946,1129,1073
841,1010,972,1121,1073
1160,1378,946,1129,1075
1160,1378,1184,1329,1075
1160,1378,1181,1326,1075
1160,1378,1162,1307,1075
1160,1378,869,1031,1075
1160,1378,1135,1279,1075
1160,1378,1134,1278,1075
1160,1378,1324,1132,1075
1160,1378,1109,1255,1075
1160,1378,1055,1215,1075
1160,1378,972,1121,1075
1160,1378,983,1107,1075
1160,1378,1062,809,1075
1160,1378,1063,809,1075
1160,1378,1176,809,1075
1160,1378,1079,1216,1075
1160,1378,1270,1417,1075
1160,1378,1952,1272,1075
1160,1378,2026,1272,1075
1160,1378,1990,2097,1075
1160,1378,1816,1999,1075
1160,1378,1695,1898,1075
1160,1378,1534,1722,1075
1160,1378,1505,1669,1075
1160,1378,1489,1647,1075
1160,1378,250,546,1075
1160,1378,1398,1553,1075
1160,1378,1389,1544,1075
1160,1378,1350,1504,1075
1160,1378,1305,1455,1075
1160,1378,406,45,1075
1160,1378,960,1107,1075
1042,113,1062,809,1078
1042,113,1324,1132,1078
1042,113,536,773,1078
1042,113,406,45,1078
1042,113,1270,1417,1078
1042,113,1176,809,1078
1042,113,1534,1722,1078
1042,113,1063,809,1078
1042,113,1389,1544,1078
1042,113,1695,1898,1078
1042,113,972,1121,1078
1042,113,1055,1215,1078
1042,113,1079,1216,1078
1042,113,1134,1278,1078
1668,1878,1697,1626,1080
1668,1878,1406,1571,1080
1668,1878,1055,1215,1080
1668,1878,1694,1897,1080
1705,1906,1055,1215,1088
1844,2009,1694,1897,1088
1844,2009,1055,1215,1088
1844,2009,1406,1571,1088
1844,2009,1697,1626,1088
1705,1906,1406,1571,1088
1628,1843,2029,2126,1100
1231,1248,1990,2097,1100
1231,1248,1816,1999,1100
1628,1843,972,1121,1100
1231,1248,1350,1504,1100
1231,1248,1534,1722,1100
1231,1248,1505,1669,1100
1231,1248,1489,1647,1100
1231,1248,1430,1582,1100
1231,1248,1398,1553,1100
1231,1248,1389,1544,1100
1628,1843,1055,1215,1100
1628,1843,1250,1396,1100
1628,1843,1406,1571,1100
1628,1843,1697,1626,1100
1628,1843,1737,1943,1100
1628,1843,1747,1953,1100
1231,1248,1305,1455,1100
1628,1843,1903,2032,1100
1231,1248,1695,1898,1100
1231,1248,2026,1272,1100
1784,1897,1416,1574,1100
1231,1248,1270,1417,1100
1231,1248,1063,809,1100
1231,1248,1176,809,1100
1231,1248,946,1129,1100
1231,1248,960,1107,1100
1231,1248,983,1107,1100
1231,1248,972,1121,1100
1231,1248,1026,1171,1100
1231,1248,1042,113,1100
1231,1248,1054,1195,1100
1784,1897,2043,2141,1100
1784,1897,2037,2137,1100
1231,1248,1062,809,1100
1784,1897,2016,2113,1100
1784,1897,1975,2073,1100
1784,1897,1884,2023,1100
1231,1248,1952,1272,1100
1784,1897,1668,1878,1100
1784,1897,1648,1860,1100
1784,1897,1632,1849,1100
1784,1897,1603,1819,1100
1784,1897,1697,1626,1100
1784,1897,1460,1618,1100
1784,1897,1448,1605,1100
1784,1897,1440,1597,1100
1784,1897,1984,2093,1100
1231,1248,869,1031,1100
1231,1248,536,773,1100
1231,1248,250,546,1100
1028,1173,2038,2138,1100
1028,1173,1406,1571,1100
1028,1173,1055,1215,1100
1908,2035,1534,1722,1100
1908,2035,1428,1585,1100
1908,2035,1079,1216,1100
1908,2035,1055,1215,1100
1791,1985,2029,2126,1100
1791,1985,1903,2032,1100
1791,1985,1737,1943,1100
1791,1985,1628,1843,1100
1791,1985,1406,1571,1100
1791,1985,1250,1396,1100
1791,1985,1055,1215,1100
1791,1985,972,1121,1100
1540,677,374,496,1100
1540,677,535,496,1100
1540,677,775,492,1100
1540,677,439,689,1100
1540,677,972,1121,1100
1540,677,1055,1215,1100
1540,677,1406,1571,1100
1540,677,1534,1722,1100
1540,677,1903,2032,1100
1231,1248,406,45,1100
1784,1897,1435,1590,1100
1784,1897,1406,1571,1100
1784,1897,1844,2009,1100
1784,1897,1792,1400,1100
1231,1248,1324,1132,1100
1231,1248,1184,1329,1100
1231,1248,1181,1326,1100
1231,1248,1162,1307,1100
1231,1248,1135,1279,1100
1231,1248,1134,1278,1100
1231,1248,1109,1255,1100
1231,1248,1079,1216,1100
1231,1248,1068,1316,1100
1231,1248,1055,1215,1100
645,873,1534,1722,1100
1784,1897,1310,1459,1100
645,873,1406,1571,1100
