entry_id_to,region_id_to,entry_id_from,region_id_from,overlap_start,christian_tradition_from,christian_tradition_to
1297,1272,255,130,56,False,False
1297,1272,2275,2358,56,False,False
1297,1272,1026,1180,56,False,False
1297,1272,1182,1327,56,False,False
1297,1272,1068,1316,56,False,False
1534,1722,1430,1582,100,False,False
1534,1722,1098,1240,100,False,False
1534,1722,1176,809,100,False,False
1534,1722,726,934,100,False,False
1534,1722,1120,1263,100,False,False
1534,1722,2266,1183,100,False,False
1534,1722,775,492,100,False,False
1534,1722,1270,1417,100,False,False
1534,1722,1062,809,100,False,False
1534,1722,1063,809,100,False,False
1534,1722,1135,1279,100,False,False
1534,1722,1181,1326,100,False,False
1534,1722,2203,501,100,False,False
1534,1722,1945,2050,100,False,False
1534,1722,741,947,100,False,False
1534,1722,918,10,100,False,False
1534,1722,1265,467,100,False,False
1534,1722,180,10,100,False,False
1534,1722,1421,1272,100,False,False
1534,1722,1758,1272,100,False,False
1534,1722,1847,2011,100,False,False
1534,1722,1952,1272,100,False,False
1534,1722,1695,1898,100,False,False
1534,1722,204,104,100,False,False
1534,1722,178,104,100,False,False
1534,1722,2325,501,100,False,False
1534,1722,255,130,100,False,False
1534,1722,2275,2358,100,False,False
1534,1722,1026,1180,100,False,False
1534,1722,1054,1195,100,False,False
1534,1722,1182,1327,100,False,False
1534,1722,818,996,100,False,False
1534,1722,1074,1272,100,False,False
1534,1722,1846,690,100,False,False
1534,1722,760,1919,100,False,False
1534,1722,1068,1316,100,False,False
1534,1722,1297,1272,100,False,False
1534,1722,1459,1617,100,False,False
1534,1722,1698,1900,100,False,False
1534,1722,1452,103,100,False,False
406,45,1430,1582,142,False,False
406,45,1098,1240,142,False,False
406,45,1176,809,142,False,False
406,45,1120,1263,142,False,False
406,45,2266,1183,142,False,False
406,45,1270,1417,142,False,False
406,45,1062,809,142,False,False
406,45,1063,809,142,False,False
406,45,1135,1279,142,False,False
406,45,1181,1326,142,False,False
406,45,2203,501,142,False,False
406,45,918,10,142,False,False
406,45,1265,467,142,False,False
406,45,180,10,142,False,False
406,45,1952,1272,142,False,False
406,45,1695,1898,142,False,False
406,45,204,104,142,False,False
406,45,178,104,142,False,False
406,45,2325,501,142,False,False
406,45,255,130,142,False,False
406,45,2275,2358,142,False,False
406,45,1026,1180,142,False,False
406,45,1054,1195,142,False,False
406,45,1182,1327,142,False,False
406,45,1068,1316,142,False,False
406,45,1297,1272,142,False,False
406,45,1459,1617,142,False,False
406,45,1698,1900,142,False,False
406,45,1534,1722,142,False,False
406,45,1452,103,142,False,False
1324,1132,1430,1582,150,False,False
1324,1132,1098,1240,150,False,False
1324,1132,1176,809,150,False,False
1324,1132,1120,1263,150,False,False
1324,1132,2266,1183,150,False,False
1324,1132,775,492,150,False,False
1324,1132,1270,1417,150,False,False
1324,1132,1062,809,150,False,False
1324,1132,1063,809,150,False,False
1324,1132,1135,1279,150,False,False
1324,1132,1181,1326,150,False,False
1324,1132,2203,501,150,False,False
1324,1132,918,10,150,False,False
1324,1132,1265,467,150,False,False
1324,1132,180,10,150,False,False
1324,1132,1952,1272,150,False,False
1324,1132,1695,1898,150,False,False
1324,1132,204,104,150,False,False
1324,1132,178,104,150,False,False
1324,1132,2325,501,150,False,False
1324,1132,255,130,150,False,False
1324,1132,2275,2358,150,False,False
1324,1132,1026,1180,150,False,False
1324,1132,1054,1195,150,False,False
1324,1132,1182,1327,150,False,False
1324,1132,1846,690,150,False,False
1324,1132,1068,1316,150,False,False
1324,1132,1297,1272,150,False,False
1324,1132,1459,1617,150,False,False
1324,1132,1698,1900,150,False,False
1324,1132,1534,1722,150,False,False
1324,1132,1452,103,150,False,False
1324,1132,406,45,150,False,False
1324,1132,1350,1504,150,False,False
1324,1132,1489,1647,150,False,False
2026,1272,1430,1582,200,False,False
2026,1272,1098,1240,200,False,False
2026,1272,1176,809,200,False,False
2026,1272,1120,1263,200,False,False
2026,1272,2266,1183,200,False,False
2026,1272,1270,1417,200,False,False
2026,1272,1062,809,200,False,False
2026,1272,1063,809,200,False,False
2026,1272,1135,1279,200,False,False
2026,1272,1181,1326,200,False,False
2026,1272,2203,501,200,False,False
2026,1272,918,10,200,False,False
2026,1272,1265,467,200,False,False
2026,1272,180,10,200,False,False
2026,1272,1695,1898,200,False,False
2026,1272,204,104,200,False,False
2026,1272,178,104,200,False,False
2026,1272,2325,501,200,False,False
2026,1272,255,130,200,False,False
2026,1272,2275,2358,200,False,False
2026,1272,1026,1180,200,False,False
2026,1272,1182,1327,200,False,False
2026,1272,1068,1316,200,False,False
2026,1272,1459,1617,200,False,False
2026,1272,1698,1900,200,False,False
2026,1272,1534,1722,200,False,False
2026,1272,1452,103,200,False,False
2026,1272,406,45,200,False,False
2026,1272,1350,1504,200,False,False
2026,1272,1489,1647,200,False,False
2026,1272,1324,1132,200,False,False
294,574,1430,1582,200,False,False
294,574,1098,1240,200,False,False
294,574,1176,809,200,False,False
294,574,1120,1263,200,False,False
294,574,2266,1183,200,False,False
294,574,1270,1417,200,False,False
294,574,1062,809,200,False,False
294,574,1063,809,200,False,False
294,574,1135,1279,200,False,False
294,574,1181,1326,200,False,False
294,574,2203,501,200,False,False
294,574,918,10,200,False,False
294,574,1265,467,200,False,False
294,574,180,10,200,False,False
294,574,1952,1272,200,False,False
294,574,1695,1898,200,False,False
294,574,204,104,200,False,False
294,574,178,104,200,False,False
294,574,2325,501,200,False,False
294,574,255,130,200,False,False
294,574,2275,2358,200,False,False
294,574,1026,1180,200,False,False
294,574,1054,1195,200,False,False
294,574,1182,1327,200,False,False
294,574,1068,1316,200,False,False
294,574,1297,1272,200,False,False
294,574,1459,1617,200,False,False
294,574,1698,1900,200,False,False
294,574,1534,1722,200,False,False
294,574,1452,103,200,False,False
294,574,406,45,200,False,False
294,574,1350,1504,200,False,False
294,574,1489,1647,200,False,False
294,574,1324,1132,200,False,False
294,574,2026,1272,200,False,False
294,574,2152,809,200,False,False
2152,809,1430,1582,200,False,False
2152,809,1098,1240,200,False,False
2152,809,1120,1263,200,False,False
2152,809,2266,1183,200,False,False
2152,809,1270,1417,200,False,False
2152,809,1135,1279,200,False,False
2152,809,1181,1326,200,False,False
2152,809,2203,501,200,False,False
2152,809,918,10,200,False,False
2152,809,1265,467,200,False,False
2152,809,180,10,200,False,False
2152,809,1952,1272,200,False,False
2152,809,1695,1898,200,False,False
2152,809,204,104,200,False,False
2152,809,178,104,200,False,False
2152,809,2325,501,200,False,False
2152,809,255,130,200,False,False
2152,809,2275,2358,200,False,False
2152,809,1026,1180,200,False,False
2152,809,1054,1195,200,False,False
2152,809,1182,1327,200,False,False
2152,809,1068,1316,200,False,False
2152,809,1297,1272,200,False,False
2152,809,1459,1617,200,False,False
2152,809,1698,1900,200,False,False
2152,809,1534,1722,200,False,False
2152,809,1452,103,200,False,False
2152,809,406,45,200,False,False
2152,809,1350,1504,200,False,False
2152,809,1489,1647,200,False,False
2152,809,1324,1132,200,False,False
2152,809,2026,1272,200,False,False
1389,1544,1430,1582,200,False,False
1389,1544,1098,1240,200,False,False
1389,1544,1176,809,200,False,False
1389,1544,1120,1263,200,False,False
1389,1544,2266,1183,200,False,False
1389,1544,1270,1417,200,False,False
1389,1544,1062,809,200,False,False
1389,1544,1063,809,200,False,False
1389,1544,1135,1279,200,False,False
1389,1544,1181,1326,200,False,False
1389,1544,2203,501,200,False,False
1389,1544,918,10,200,False,False
1389,1544,1265,467,200,False,False
1389,1544,180,10,200,False,False
1389,1544,1952,1272,200,False,False
1389,1544,1695,1898,200,False,False
1389,1544,204,104,200,False,False
1389,1544,178,104,200,False,False
1389,1544,2325,501,200,False,False
1389,1544,255,130,200,False,False
1389,1544,2275,2358,200,False,False
1389,1544,1026,1180,200,False,False
1389,1544,1054,1195,200,False,False
1389,1544,1182,1327,200,False,False
1389,1544,1068,1316,200,False,False
1389,1544,1297,1272,200,False,False
1389,1544,1459,1617,200,False,False
1389,1544,1698,1900,200,False,False
1389,1544,1534,1722,200,False,False
1389,1544,1452,103,200,False,False
1389,1544,406,45,200,False,False
1389,1544,1350,1504,200,False,False
1389,1544,1489,1647,200,False,False
1389,1544,1324,1132,200,False,False
1389,1544,2026,1272,200,False,False
1389,1544,2152,809,200,False,False
1389,1544,294,574,200,False,False
1057,1197,1430,1582,217,False,False
1057,1197,1098,1240,217,False,False
1057,1197,1176,809,217,False,False
1057,1197,1120,1263,217,False,False
1057,1197,2266,1183,217,False,False
1057,1197,1270,1417,217,False,False
1057,1197,1062,809,217,False,False
1057,1197,1063,809,217,False,False
1057,1197,2203,501,217,False,False
1057,1197,918,10,217,False,False
1057,1197,1952,1272,217,False,False
1057,1197,1695,1898,217,False,False
1057,1197,204,104,217,False,False
1057,1197,178,104,217,False,False
1057,1197,2325,501,217,False,False
1057,1197,255,130,217,False,False
1057,1197,1068,1316,217,False,False
1057,1197,1297,1272,217,False,False
1057,1197,1698,1900,217,False,False
1057,1197,1534,1722,217,False,False
1057,1197,406,45,217,False,False
1057,1197,1324,1132,217,False,False
1057,1197,2026,1272,217,False,False
1057,1197,2152,809,217,False,False
1057,1197,294,574,217,False,False
1057,1197,1389,1544,217,False,False
1057,1197,1158,1304,217,False,False
1269,1416,1430,1582,266,False,False
1269,1416,1098,1240,266,False,False
1269,1416,1176,809,266,False,False
1269,1416,1120,1263,266,False,False
1269,1416,2266,1183,266,False,False
1269,1416,1270,1417,266,False,False
1269,1416,1062,809,266,False,False
1269,1416,1063,809,266,False,False
1269,1416,1135,1279,266,False,False
1269,1416,1181,1326,266,False,False
1269,1416,1952,1272,266,False,False
1269,1416,1695,1898,266,False,False
1269,1416,2325,501,266,False,False
1269,1416,255,130,266,False,False
1269,1416,1026,1180,266,False,False
1269,1416,1054,1195,266,False,False
1269,1416,1068,1316,266,False,False
1269,1416,1297,1272,266,False,False
1269,1416,1459,1617,266,False,False
1269,1416,1698,1900,266,False,False
1269,1416,1534,1722,266,False,False
1269,1416,1452,103,266,False,False
1269,1416,406,45,266,False,False
1269,1416,1324,1132,266,False,False
1269,1416,2026,1272,266,False,False
1269,1416,2152,809,266,False,False
1269,1416,294,574,266,False,False
1269,1416,1389,1544,266,False,False
1269,1416,1158,1304,266,False,False
1269,1416,1140,1373,266,False,False
1269,1416,1057,1197,266,False,False
1269,1416,2294,138,266,False,False
1400,1555,1430,1582,300,False,False
1400,1555,1098,1240,300,False,False
1400,1555,1176,809,300,False,False
1400,1555,1120,1263,300,False,False
1400,1555,2266,1183,300,False,False
1400,1555,1270,1417,300,False,False
1400,1555,1062,809,300,False,False
1400,1555,1063,809,300,False,False
1400,1555,1135,1279,300,False,False
1400,1555,1181,1326,300,False,False
1400,1555,1952,1272,300,False,False
1400,1555,1695,1898,300,False,False
1400,1555,2325,501,300,False,False
1400,1555,255,130,300,False,False
1400,1555,1026,1180,300,False,False
1400,1555,1054,1195,300,False,False
1400,1555,1068,1316,300,False,False
1400,1555,1297,1272,300,False,False
1400,1555,1459,1617,300,False,False
1400,1555,1698,1900,300,False,False
1400,1555,1534,1722,300,False,False
1400,1555,1452,103,300,False,False
1400,1555,406,45,300,False,False
1400,1555,1324,1132,300,False,False
1400,1555,2026,1272,300,False,False
1400,1555,2152,809,300,False,False
1400,1555,294,574,300,False,False
1400,1555,1389,1544,300,False,False
1400,1555,1158,1304,300,False,False
1400,1555,1140,1373,300,False,False
1400,1555,2294,138,300,False,False
1400,1555,1269,1416,300,False,False
1400,1555,1997,1481,300,False,False
1400,1555,2283,103,300,False,False
2219,2273,1430,1582,350,False,False
2219,2273,1176,809,350,False,False
2219,2273,726,934,350,False,False
2219,2273,1120,1263,350,False,False
2219,2273,775,492,350,False,False
2219,2273,1270,1417,350,False,False
2219,2273,1062,809,350,False,False
2219,2273,1063,809,350,False,False
2219,2273,1135,1279,350,False,False
2219,2273,1181,1326,350,False,False
2219,2273,741,947,350,False,False
2219,2273,1952,1272,350,False,False
2219,2273,1695,1898,350,False,False
2219,2273,2325,501,350,False,False
2219,2273,255,130,350,False,False
2219,2273,2275,2358,350,False,False
2219,2273,1026,1180,350,False,False
2219,2273,1054,1195,350,False,False
2219,2273,818,996,350,False,False
2219,2273,760,1919,350,False,False
2219,2273,1068,1316,350,False,False
2219,2273,1297,1272,350,False,False
2219,2273,1459,1617,350,False,False
2219,2273,1698,1900,350,False,False
2219,2273,1534,1722,350,False,False
2219,2273,1452,103,350,False,False
2219,2273,933,1080,350,True,False
2219,2273,406,45,350,False,False
2219,2273,1350,1504,350,False,False
2219,2273,1489,1647,350,False,False
2219,2273,1324,1132,350,False,False
2219,2273,2026,1272,350,False,False
2219,2273,2152,809,350,False,False
2219,2273,294,574,350,False,False
2219,2273,1389,1544,350,False,False
2219,2273,1158,1304,350,False,False
2219,2273,1140,1373,350,False,False
2219,2273,1269,1416,350,False,False
2219,2273,535,798,350,False,False
2219,2273,1997,1481,350,False,False
2219,2273,2283,103,350,False,False
2219,2273,1400,1555,350,False,False
184,7,1430,1582,386,False,False
184,7,1176,809,386,False,False
184,7,1120,1263,386,False,False
184,7,1270,1417,386,False,False
184,7,1062,809,386,False,False
184,7,1063,809,386,False,False
184,7,1952,1272,386,False,False
184,7,1695,1898,386,False,False
184,7,2325,501,386,False,False
184,7,255,130,386,False,False
184,7,1026,1180,386,False,False
184,7,1054,1195,386,False,False
184,7,1068,1316,386,False,False
184,7,1297,1272,386,False,False
184,7,1698,1900,386,False,False
184,7,1534,1722,386,False,False
184,7,406,45,386,False,False
184,7,1324,1132,386,False,False
184,7,2026,1272,386,False,False
184,7,2152,809,386,False,False
184,7,294,574,386,False,False
184,7,1389,1544,386,False,False
184,7,1158,1304,386,False,False
184,7,1140,1373,386,False,False
184,7,1269,1416,386,False,False
184,7,1997,1481,386,False,False
184,7,2219,2273,386,False,False
184,7,1400,1555,386,False,False
1075,1212,1430,1582,402,False,False
1075,1212,1176,809,402,False,False
1075,1212,1120,1263,402,False,False
1075,1212,775,492,402,False,False
1075,1212,1270,1417,402,False,False
1075,1212,1062,809,402,False,False
1075,1212,1063,809,402,False,False
1075,1212,1135,1279,402,False,False
1075,1212,1181,1326,402,False,False
1075,1212,1952,1272,402,False,False
1075,1212,1695,1898,402,False,False
1075,1212,2325,501,402,False,False
1075,1212,255,130,402,False,False
1075,1212,2275,2358,402,False,False
1075,1212,1026,1180,402,False,False
1075,1212,1054,1195,402,False,False
1075,1212,1068,1316,402,False,False
1075,1212,1297,1272,402,False,False
1075,1212,1459,1617,402,False,False
1075,1212,1698,1900,402,False,False
1075,1212,1534,1722,402,False,False
1075,1212,406,45,402,False,False
1075,1212,1350,1504,402,False,False
1075,1212,1489,1647,402,False,False
1075,1212,1324,1132,402,False,False
1075,1212,2026,1272,402,False,False
1075,1212,2152,809,402,False,False
1075,1212,294,574,402,False,False
1075,1212,1389,1544,402,False,False
1075,1212,1158,1304,402,False,False
1075,1212,1140,1373,402,False,False
1075,1212,1269,1416,402,False,False
1075,1212,535,798,402,False,False
1075,1212,1997,1481,402,False,False
1075,1212,2219,2273,402,False,False
1075,1212,1400,1555,402,False,False
1075,1212,1816,1999,402,False,False
1075,1212,1162,1307,402,False,False
1075,1212,903,1055,402,False,False
1075,1212,184,7,402,False,False
1075,1212,1224,1372,402,False,False
1075,1212,1345,1522,402,False,False
1075,1212,1990,2097,402,False,False
207,482,1430,1582,600,False,False
207,482,1176,809,600,False,False
207,482,1120,1263,600,False,False
207,482,775,492,600,False,False
207,482,1270,1417,600,False,False
207,482,1062,809,600,False,False
207,482,1063,809,600,False,False
207,482,1135,1279,600,False,False
207,482,1181,1326,600,False,False
207,482,1952,1272,600,False,False
207,482,1695,1898,600,False,False
207,482,2325,501,600,False,False
207,482,2275,2358,600,False,False
207,482,1026,1180,600,False,False
207,482,1054,1195,600,False,False
207,482,1068,1316,600,False,False
207,482,1297,1272,600,False,False
207,482,1459,1617,600,False,False
207,482,1534,1722,600,False,False
207,482,406,45,600,False,False
207,482,1350,1504,600,False,False
207,482,1489,1647,600,False,False
207,482,1324,1132,600,False,False
207,482,2026,1272,600,False,False
207,482,2152,809,600,False,False
207,482,294,574,600,False,False
207,482,1389,1544,600,False,False
207,482,1269,1416,600,False,False
207,482,535,798,600,False,False
207,482,2219,2273,600,False,False
207,482,1816,1999,600,False,False
207,482,1162,1307,600,False,False
207,482,1345,1522,600,False,False
207,482,1990,2097,600,False,False
207,482,972,1121,600,False,False
207,482,2320,2398,600,False,False
207,482,1172,1317,600,False,False
207,482,2155,2281,600,False,False
207,482,1252,1398,600,False,False
207,482,1134,1278,600,False,False
207,482,1305,1455,600,False,False
207,482,2313,2390,600,False,False
207,482,983,1107,600,False,False
1149,1297,1430,1582,618,False,False
1149,1297,1176,809,618,False,False
1149,1297,1120,1263,618,False,False
1149,1297,775,492,618,False,False
1149,1297,1270,1417,618,False,False
1149,1297,1062,809,618,False,False
1149,1297,1063,809,618,False,False
1149,1297,1135,1279,618,False,False
1149,1297,1181,1326,618,False,False
1149,1297,1952,1272,618,False,False
1149,1297,1695,1898,618,False,False
1149,1297,2325,501,618,False,False
1149,1297,2275,2358,618,False,False
1149,1297,1026,1180,618,False,False
1149,1297,1054,1195,618,False,False
1149,1297,1068,1316,618,False,False
1149,1297,1297,1272,618,False,False
1149,1297,1459,1617,618,False,False
1149,1297,1534,1722,618,False,False
1149,1297,406,45,618,False,False
1149,1297,1350,1504,618,False,False
1149,1297,1489,1647,618,False,False
1149,1297,1324,1132,618,False,False
1149,1297,2026,1272,618,False,False
1149,1297,2152,809,618,False,False
1149,1297,1389,1544,618,False,False
1149,1297,1269,1416,618,False,False
1149,1297,535,798,618,False,False
1149,1297,2219,2273,618,False,False
1149,1297,1816,1999,618,False,False
1149,1297,1162,1307,618,False,False
1149,1297,1345,1522,618,False,False
1149,1297,1990,2097,618,False,False
1149,1297,972,1121,618,False,False
1149,1297,2320,2398,618,False,False
1149,1297,1172,1317,618,False,False
1149,1297,2155,2281,618,False,False
1149,1297,1252,1398,618,False,False
1149,1297,1134,1278,618,False,False
1149,1297,1305,1455,618,False,False
1149,1297,2313,2390,618,False,False
1149,1297,983,1107,618,False,False
1149,1297,207,482,618,False,False
1998,2103,1430,1582,635,False,False
1998,2103,1176,809,635,False,False
1998,2103,1120,1263,635,False,False
1998,2103,775,492,635,False,False
1998,2103,1270,1417,635,False,False
1998,2103,1062,809,635,False,False
1998,2103,1063,809,635,False,False
1998,2103,1135,1279,635,False,False
1998,2103,1181,1326,635,False,False
1998,2103,1952,1272,635,False,False
1998,2103,1695,1898,635,False,False
1998,2103,2325,501,635,False,False
1998,2103,2275,2358,635,False,False
1998,2103,1026,1180,635,False,False
1998,2103,1054,1195,635,False,False
1998,2103,1068,1316,635,False,False
1998,2103,1297,1272,635,False,False
1998,2103,1459,1617,635,False,False
1998,2103,1534,1722,635,False,False
1998,2103,406,45,635,False,False
1998,2103,1350,1504,635,False,False
1998,2103,1489,1647,635,False,False
1998,2103,1324,1132,635,False,False
1998,2103,2026,1272,635,False,False
1998,2103,2152,809,635,False,False
1998,2103,1389,1544,635,False,False
1998,2103,1269,1416,635,False,False
1998,2103,535,798,635,False,False
1998,2103,2219,2273,635,False,False
1998,2103,1816,1999,635,False,False
1998,2103,1162,1307,635,False,False
1998,2103,1345,1522,635,False,False
1998,2103,1990,2097,635,False,False
1998,2103,972,1121,635,False,False
1998,2103,2320,2398,635,False,False
1998,2103,1172,1317,635,False,False
1998,2103,2155,2281,635,False,False
1998,2103,1252,1398,635,False,False
1998,2103,1134,1278,635,False,False
1998,2103,1305,1455,635,False,False
1998,2103,2313,2390,635,False,False
1998,2103,983,1107,635,False,False
1998,2103,207,482,635,False,False
1998,2103,1149,1297,635,False,False
2282,497,1430,1582,649,False,False
2282,497,1176,809,649,False,False
2282,497,1120,1263,649,False,False
2282,497,775,492,649,False,False
2282,497,1270,1417,649,False,False
2282,497,1062,809,649,False,False
2282,497,1063,809,649,False,False
2282,497,1135,1279,649,False,False
2282,497,1181,1326,649,False,False
2282,497,1952,1272,649,False,False
2282,497,1695,1898,649,False,False
2282,497,2325,501,649,False,False
2282,497,2275,2358,649,False,False
2282,497,1026,1180,649,False,False
2282,497,1054,1195,649,False,False
2282,497,1068,1316,649,False,False
2282,497,1297,1272,649,False,False
2282,497,1459,1617,649,False,False
2282,497,1534,1722,649,False,False
2282,497,406,45,649,False,False
2282,497,1350,1504,649,False,False
2282,497,1489,1647,649,False,False
2282,497,1324,1132,649,False,False
2282,497,2026,1272,649,False,False
2282,497,2152,809,649,False,False
2282,497,1389,1544,649,False,False
2282,497,1269,1416,649,False,False
2282,497,535,798,649,False,False
2282,497,2219,2273,649,False,False
2282,497,1816,1999,649,False,False
2282,497,1162,1307,649,False,False
2282,497,1345,1522,649,False,False
2282,497,1990,2097,649,False,False
2282,497,972,1121,649,False,False
2282,497,2320,2398,649,False,False
2282,497,1172,1317,649,False,False
2282,497,2155,2281,649,False,False
2282,497,1252,1398,649,False,False
2282,497,1134,1278,649,False,False
2282,497,1305,1455,649,False,False
2282,497,2313,2390,649,False,False
2282,497,983,1107,649,False,False
2282,497,207,482,649,False,False
2282,497,1149,1297,649,False,False
2282,497,1998,2103,649,False,False
2282,497,846,1015,649,False,False
2282,497,2364,2451,649,False,False
1962,809,1430,1582,670,False,False
1962,809,1120,1263,670,False,False
1962,809,1270,1417,670,False,False
1962,809,1135,1279,670,False,False
1962,809,1181,1326,670,False,False
1962,809,1952,1272,670,False,False
1962,809,1695,1898,670,False,False
1962,809,2325,501,670,False,False
1962,809,2275,2358,670,False,False
1962,809,1026,1180,670,False,False
1962,809,1054,1195,670,False,False
1962,809,1068,1316,670,False,False
1962,809,1297,1272,670,False,False
1962,809,1459,1617,670,False,False
1962,809,1534,1722,670,False,False
1962,809,406,45,670,False,False
1962,809,1350,1504,670,False,False
1962,809,1489,1647,670,False,False
1962,809,1324,1132,670,False,False
1962,809,2026,1272,670,False,False
1962,809,1389,1544,670,False,False
1962,809,2219,2273,670,False,False
1962,809,1816,1999,670,False,False
1962,809,1162,1307,670,False,False
1962,809,1990,2097,670,False,False
1962,809,972,1121,670,False,False
1962,809,2320,2398,670,False,False
1962,809,1172,1317,670,False,False
1962,809,2155,2281,670,False,False
1962,809,1134,1278,670,False,False
1962,809,1305,1455,670,False,False
1962,809,2313,2390,670,False,False
1962,809,983,1107,670,False,False
1962,809,207,482,670,False,False
1962,809,1149,1297,670,False,False
1962,809,1998,2103,670,False,False
1962,809,846,1015,670,False,False
1962,809,2282,497,670,False,False
1962,809,590,824,670,False,False
240,1443,1430,1582,775,False,False
240,1443,1176,809,775,False,False
240,1443,1120,1263,775,False,False
240,1443,1270,1417,775,False,False
240,1443,1062,809,775,False,False
240,1443,1063,809,775,False,False
240,1443,1135,1279,775,False,False
240,1443,1181,1326,775,False,False
240,1443,1952,1272,775,False,False
240,1443,1695,1898,775,False,False
240,1443,2325,501,775,False,False
240,1443,2275,2358,775,False,False
240,1443,1026,1180,775,False,False
240,1443,1054,1195,775,False,False
240,1443,1068,1316,775,False,False
240,1443,1297,1272,775,False,False
240,1443,1459,1617,775,False,False
240,1443,1534,1722,775,False,False
240,1443,406,45,775,False,False
240,1443,1324,1132,775,False,False
240,1443,2026,1272,775,False,False
240,1443,2152,809,775,False,False
240,1443,1389,1544,775,False,False
240,1443,2219,2273,775,False,False
240,1443,1816,1999,775,False,False
240,1443,1162,1307,775,False,False
240,1443,1990,2097,775,False,False
240,1443,972,1121,775,False,False
240,1443,2320,2398,775,False,False
240,1443,2155,2281,775,False,False
240,1443,1134,1278,775,False,False
240,1443,1305,1455,775,False,False
240,1443,2313,2390,775,False,False
240,1443,207,482,775,False,False
240,1443,1149,1297,775,False,False
240,1443,1998,2103,775,False,False
240,1443,2282,497,775,False,False
240,1443,1962,809,775,False,False
240,1443,2243,2301,775,False,False
240,1443,639,1415,775,False,False
1052,1193,1430,1582,780,False,False
1052,1193,1176,809,780,False,False
1052,1193,1120,1263,780,False,False
1052,1193,775,492,780,False,False
1052,1193,1270,1417,780,False,False
1052,1193,1062,809,780,False,False
1052,1193,1063,809,780,False,False
1052,1193,1135,1279,780,False,False
1052,1193,1181,1326,780,False,False
1052,1193,1952,1272,780,False,False
1052,1193,1695,1898,780,False,False
1052,1193,2325,501,780,False,False
1052,1193,2275,2358,780,False,False
1052,1193,1026,1180,780,False,False
1052,1193,1054,1195,780,False,False
1052,1193,1068,1316,780,False,False
1052,1193,1297,1272,780,False,False
1052,1193,1459,1617,780,False,False
1052,1193,1534,1722,780,False,False
1052,1193,406,45,780,False,False
1052,1193,1350,1504,780,False,False
1052,1193,1489,1647,780,False,False
1052,1193,1324,1132,780,False,False
1052,1193,2026,1272,780,False,False
1052,1193,2152,809,780,False,False
1052,1193,1389,1544,780,False,False
1052,1193,535,798,780,False,False
1052,1193,2219,2273,780,False,False
1052,1193,1816,1999,780,False,False
1052,1193,1162,1307,780,False,False
1052,1193,1345,1522,780,False,False
1052,1193,1990,2097,780,False,False
1052,1193,972,1121,780,False,False
1052,1193,2320,2398,780,False,False
1052,1193,2155,2281,780,False,False
1052,1193,1134,1278,780,False,False
1052,1193,1305,1455,780,False,False
1052,1193,2313,2390,780,False,False
1052,1193,983,1107,780,False,False
1052,1193,207,482,780,False,False
1052,1193,1149,1297,780,False,False
1052,1193,1998,2103,780,False,False
1052,1193,2364,2451,780,False,False
1052,1193,2282,497,780,False,False
1052,1193,1962,809,780,False,False
1052,1193,2243,2301,780,False,False
1052,1193,946,1129,780,False,False
1052,1193,1903,2032,780,True,False
1052,1193,1770,1107,780,False,False
1052,1193,639,1415,780,False,False
1052,1193,240,1443,780,False,False
1052,1193,831,1000,780,False,False
1109,1255,1430,1582,960,False,False
1109,1255,1176,809,960,False,False
1109,1255,1120,1263,960,False,False
1109,1255,1270,1417,960,False,False
1109,1255,1062,809,960,False,False
1109,1255,1063,809,960,False,False
1109,1255,1135,1279,960,False,False
1109,1255,1181,1326,960,False,False
1109,1255,1952,1272,960,False,False
1109,1255,1695,1898,960,False,False
1109,1255,1068,1316,960,False,False
1109,1255,1534,1722,960,False,False
1109,1255,406,45,960,False,False
1109,1255,1489,1647,960,False,False
1109,1255,1324,1132,960,False,False
1109,1255,2026,1272,960,False,False
1109,1255,2152,809,960,False,False
1109,1255,1389,1544,960,False,False
1109,1255,2219,2273,960,False,False
1109,1255,1816,1999,960,False,False
1109,1255,1162,1307,960,False,False
1109,1255,1990,2097,960,False,False
1109,1255,972,1121,960,False,False
1109,1255,2155,2281,960,False,False
1109,1255,1134,1278,960,False,False
1109,1255,1305,1455,960,False,False
1109,1255,207,482,960,False,False
1109,1255,1998,2103,960,False,False
1109,1255,2282,497,960,False,False
1109,1255,2243,2301,960,False,False
1109,1255,240,1443,960,False,False
1109,1255,1052,1193,960,False,False
1109,1255,869,1031,960,False,False
1585,1248,1430,1582,1004,False,False
1585,1248,1176,809,1004,False,False
1585,1248,1120,1263,1004,False,False
1585,1248,1270,1417,1004,False,False
1585,1248,1062,809,1004,False,False
1585,1248,1063,809,1004,False,False
1585,1248,1135,1279,1004,False,False
1585,1248,1181,1326,1004,False,False
1585,1248,1952,1272,1004,False,False
1585,1248,1695,1898,1004,False,False
1585,1248,2275,2358,1004,False,False
1585,1248,1026,1180,1004,False,False
1585,1248,1054,1195,1004,False,False
1585,1248,1068,1316,1004,False,False
1585,1248,1534,1722,1004,False,False
1585,1248,406,45,1004,False,False
1585,1248,1350,1504,1004,False,False
1585,1248,1489,1647,1004,False,False
1585,1248,1324,1132,1004,False,False
1585,1248,2026,1272,1004,False,False
1585,1248,2152,809,1004,False,False
1585,1248,1389,1544,1004,False,False
1585,1248,2219,2273,1004,False,False
1585,1248,1816,1999,1004,False,False
1585,1248,1162,1307,1004,False,False
